GMGC10.003_686_042.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	89.44			1	3153					+		100.0
GMGC10.003_896_929.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	88.65			1	3120					+		98.95
GMGC10.004_266_493.PBP1B	GMGC10.95nr_block_0038	(Bla)PBP1b	(Bla)PBP1b	argannot	2021-Mar-27	AF101781:1-2466	abricate	abricate 1.0.1	92.98			1	2466					+		100.0
GMGC10.004_788_363.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	89.36			1	3131					+		99.3
GMGC10.005_875_846.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	88.06			1	3132					+		99.33
GMGC10.006_524_561.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	82.85			1	3105					+		98.22
GMGC10.006_651_382.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	81.88			1	2616					+		99.77
GMGC10.008_554_385.PBP1B	GMGC10.95nr_block_0038	(Bla)PBP1b	(Bla)PBP1b	argannot	2021-Mar-27	AF101781:1-2466	abricate	abricate 1.0.1	94.97			1	2448					+		99.27
GMGC10.013_558_256.PBP1B	GMGC10.95nr_block_0038	(Bla)PBP1b	(Bla)PBP1b	argannot	2021-Mar-27	AF101781:1-2466	abricate	abricate 1.0.1	94.89			1	2466					+		100.0
GMGC10.014_734_738.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	81.92			1	2598					+		99.08
GMGC10.014_743_463.PBP1B	GMGC10.95nr_block_0038	(Bla)PBP1b	(Bla)PBP1b	argannot	2021-Mar-27	AF101781:1-2466	abricate	abricate 1.0.1	88.17			1	2451					+		98.58
GMGC10.015_433_484.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	87.04			1	3131					+		99.27
GMGC10.017_310_864.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	89.0			1	3153					+		100.0
GMGC10.017_979_840.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	88.24			1	3120					+		98.95
GMGC10.018_820_569.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	80.89			22	2616					+		98.97
GMGC10.018_826_516.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	83.24			1	2616					+		99.85
GMGC10.023_471_711.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	82.07			1	2616					+		99.81
GMGC10.023_528_778.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	88.49			1	3120					+		98.95
GMGC10.023_568_134.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	81.32			1	2616					+		99.73
GMGC10.026_916_352.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	89.17			1	3120					+		98.95
GMGC10.027_501_036.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	89.53			1	3153					+		100.0
GMGC10.030_407_721.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	89.45			1	3120					+		98.95
GMGC10.031_484_792.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	87.67			1	3131					+		99.3
GMGC10.032_943_477.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	89.01			1	3120					+		98.95
GMGC10.036_226_320.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	88.06			1	3131					+		99.3
GMGC10.038_154_991.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	81.69			1	3119					+		98.92
GMGC10.039_905_753.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	81.73			1	2619					+		99.69
GMGC10.039_957_539.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	81.88			1	3123					+		99.05
GMGC10.042_143_200.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	81.75			1	2616					+		99.89
GMGC10.042_325_377.MURP	GMGC10.95nr_block_0038	(Bla)AmpC1_Ecoli	(Bla)AmpC1_Ecoli	argannot	2021-Mar-27	FN649414:2765051-2766355	abricate	abricate 1.0.1	96.07			1438	2736					+		99.54
GMGC10.043_049_395.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	83.49			1	2616					+		99.73
GMGC10.011_482_786.TET38	GMGC10.95nr_block_0039	(Tet)tet(38)	(Tet)tet(38)	argannot	2021-Mar-27	AY825285:1-1353	abricate	abricate 1.0.1	99.48			1366	2718					+		100.0
GMGC10.013_153_853.DPNA	GMGC10.95nr_block_0039	(Gly)vanA-G	(Gly)vanA-G	argannot	2021-Mar-27	AY271782:157-606	abricate	abricate 1.0.1	84.22			7606	7979					+		83.11
GMGC10.017_560_920.DPNA	GMGC10.95nr_block_0039	(Gly)vanA-G	(Gly)vanA-G	argannot	2021-Mar-27	AY271782:157-606	abricate	abricate 1.0.1	97.97			7273	7667					+		87.78
GMGC10.017_675_525.DPNA	GMGC10.95nr_block_0039	(Gly)vanA-G	(Gly)vanA-G	argannot	2021-Mar-27	AY271782:157-606	abricate	abricate 1.0.1	84.49			7792	8165					+		83.11
GMGC10.019_946_208.DPNA	GMGC10.95nr_block_0039	(Gly)vanA-G	(Gly)vanA-G	argannot	2021-Mar-27	AY271782:157-606	abricate	abricate 1.0.1	94.94			7273	7667					+		87.78
GMGC10.034_050_817.TETR	GMGC10.95nr_block_0039	(Tet)tetB	(Tet)tetB	argannot	2021-Mar-27	AB089594:1-1206	abricate	abricate 1.0.1	99.75			2794	3999					-		100.0
GMGC10.034_177_891.DPNA	GMGC10.95nr_block_0039	(Gly)vanA-G	(Gly)vanA-G	argannot	2021-Mar-27	AY271782:157-606	abricate	abricate 1.0.1	94.94			7270	7664					+		87.78
GMGC10.048_516_561.UNKNOWN	GMGC10.95nr_block_0082	(Gly)VanU	(Gly)VanU	argannot	2021-Mar-27	NG_048466:101-328	abricate	abricate 1.0.1	82.0			1	200					+		87.72
GMGC10.184_187_451.UNKNOWN	GMGC10.95nr_block_0087	(Gly)VanU	(Gly)VanU	argannot	2021-Mar-27	NG_048466:101-328	abricate	abricate 1.0.1	81.5			1	200					+		87.72
GMGC10.266_981_655.UNKNOWN	GMGC10.95nr_block_0087	(Gly)VanU	(Gly)VanU	argannot	2021-Mar-27	NG_048466:101-328	abricate	abricate 1.0.1	80.41			1	194					+		85.09
GMGC10.052_963_931.UNKNOWN	GMGC10.95nr_block_0089	(Gly)VanU	(Gly)VanU	argannot	2021-Mar-27	NG_048466:101-328	abricate	abricate 1.0.1	80.5			1	200					+		87.72
GMGC10.056_683_256.UNKNOWN	GMGC10.95nr_block_0093	(Tmt)dfrB3	(Tmt)dfrB3	argannot	2021-Mar-27	GQ150744:5957-6193	abricate	abricate 1.0.1	90.19			21	234					+		90.3
GMGC10.291_014_335.UNKNOWN	GMGC10.95nr_block_0098	(Flq)crpP	(Flq)crpP	argannot	2021-Mar-27	NG_062203:101-298	abricate	abricate 1.0.1	98.99			52	249					+		100.0
GMGC10.266_480_608.FOSB	GMGC10.95nr_block_0165	(Fcyn)FosA5	(Fcyn)FosA5	argannot	2021-Mar-27	KP143090:1200-1619	abricate	abricate 1.0.1	96.48			1	369					+		87.86
GMGC10.145_934_114.FOSB	GMGC10.95nr_block_0169	(Fcyn)FosA	(Fcyn)FosA	argannot	2021-Mar-27	JQ343850:4619-5035	abricate	abricate 1.0.1	80.87			10	375					+		87.77
GMGC10.287_713_933.COPY	GMGC10.95nr_block_0169	(Bla)blaI	(Bla)blaI	argannot	2021-Mar-27	NG_047499:101-481	abricate	abricate 1.0.1	98.13			1	375					+		98.43
GMGC10.247_919_619.BLAI	GMGC10.95nr_block_0172	(Bla)blaI	(Bla)blaI	argannot	2021-Mar-27	NG_047499:101-481	abricate	abricate 1.0.1	98.69			1	381					+		100.0
GMGC10.303_667_572.BLAI	GMGC10.95nr_block_0172	(Bla)blaI	(Bla)blaI	argannot	2021-Mar-27	NG_047499:101-481	abricate	abricate 1.0.1	99.21			1	381					+		100.0
GMGC10.304_241_487.BLAI	GMGC10.95nr_block_0172	(Bla)blaI	(Bla)blaI	argannot	2021-Mar-27	NG_047499:101-481	abricate	abricate 1.0.1	95.28			1	381					+		100.0
GMGC10.145_936_922.FOSB	GMGC10.95nr_block_0173	(Fcyn)FosA7	(Fcyn)FosA7	argannot	2021-Mar-27	LAPJ01000014:36823-37245	abricate	abricate 1.0.1	93.42			2	381					+		89.83
GMGC10.251_408_496.FOSB	GMGC10.95nr_block_0173	(Fcyn)FosA7	(Fcyn)FosA7	argannot	2021-Mar-27	LAPJ01000014:36823-37245	abricate	abricate 1.0.1	92.13			1	381					+		90.07
GMGC10.279_029_435.BLAI	GMGC10.95nr_block_0174	(Bla)blaI	(Bla)blaI	argannot	2021-Mar-27	NG_047499:101-481	abricate	abricate 1.0.1	94.82			76	384					+		81.1
GMGC10.294_892_020.BLAI	GMGC10.95nr_block_0184	(Bla)blaI	(Bla)blaI	argannot	2021-Mar-27	NG_047499:101-481	abricate	abricate 1.0.1	98.86			54	405					+		92.39
GMGC10.297_640_116.FOSB	GMGC10.95nr_block_0186	(Fcyn)FosA5	(Fcyn)FosA5	argannot	2021-Mar-27	KP143090:1200-1619	abricate	abricate 1.0.1	97.81			1	411					+		97.86
GMGC10.057_139_360.FOSB	GMGC10.95nr_block_0189	(Fcyn)FosA	(Fcyn)FosA	argannot	2021-Mar-27	JQ343850:4619-5035	abricate	abricate 1.0.1	100.0			1	417					+		100.0
GMGC10.146_651_808.FOSB	GMGC10.95nr_block_0190	(Fcyn)FosA5	(Fcyn)FosA5	argannot	2021-Mar-27	KP143090:1200-1619	abricate	abricate 1.0.1	89.52			1	420					+		100.0
GMGC10.206_389_313.FOSB	GMGC10.95nr_block_0190	(Fcyn)FosA5	(Fcyn)FosA5	argannot	2021-Mar-27	KP143090:1200-1619	abricate	abricate 1.0.1	93.81			1	420					+		100.0
GMGC10.210_981_014.FOSB	GMGC10.95nr_block_0190	(Fcyn)FosA6	(Fcyn)FosA6	argannot	2021-Mar-27	KU254579:59422-59841	abricate	abricate 1.0.1	92.14			1	420					+		100.0
GMGC10.247_666_506.FOSB	GMGC10.95nr_block_0190	(Fcyn)FosA5	(Fcyn)FosA5	argannot	2021-Mar-27	KP143090:1200-1619	abricate	abricate 1.0.1	89.29			1	420					+		100.0
GMGC10.247_747_274.FOSB	GMGC10.95nr_block_0190	(Fcyn)FosA5	(Fcyn)FosA5	argannot	2021-Mar-27	KP143090:1200-1619	abricate	abricate 1.0.1	85.24			1	420					+		100.0
GMGC10.247_815_076.FOSB	GMGC10.95nr_block_0190	(Fcyn)FosA6	(Fcyn)FosA6	argannot	2021-Mar-27	KU254579:59422-59841	abricate	abricate 1.0.1	93.09			1	420					+		100.0
GMGC10.269_964_181.FOSB	GMGC10.95nr_block_0190	(Fcyn)FosA5	(Fcyn)FosA5	argannot	2021-Mar-27	KP143090:1200-1619	abricate	abricate 1.0.1	93.57			1	420					+		100.0
GMGC10.281_679_941.FOSB	GMGC10.95nr_block_0190	(Fcyn)FosA5	(Fcyn)FosA5	argannot	2021-Mar-27	KP143090:1200-1619	abricate	abricate 1.0.1	85.24			1	420					+		100.0
GMGC10.054_222_728.FOSB	GMGC10.95nr_block_0191	(Fcyn)FosA7	(Fcyn)FosA7	argannot	2021-Mar-27	LAPJ01000014:36823-37245	abricate	abricate 1.0.1	92.44			1	423					+		100.0
GMGC10.055_712_247.FOSB	GMGC10.95nr_block_0191	(Fcyn)FosA7	(Fcyn)FosA7	argannot	2021-Mar-27	LAPJ01000014:36823-37245	abricate	abricate 1.0.1	94.09			1	423					+		100.0
GMGC10.286_120_686.UNKNOWN	GMGC10.95nr_block_0194	(Tmt)dfrA15	(Tmt)dfrA15	argannot	2021-Mar-27	JN108895:93-551	abricate	abricate 1.0.1	99.3			1	429					+		93.46
GMGC10.300_485_471.FOLA	GMGC10.95nr_block_0195	(Tmt)dfrF	(Tmt)dfrF	argannot	2021-Mar-27	NG_047755:101-595	abricate	abricate 1.0.1	100.0			1	411					+		83.03
GMGC10.055_571_113.AACA7	GMGC10.95nr_block_0196	(AGly)aac6-If	(AGly)aac6-If	argannot	2021-Mar-27	X55353:279-713	abricate	abricate 1.0.1	100.0			1	435					+		100.0
GMGC10.047_267_401.DPNA	GMGC10.95nr_block_0198	(Gly)vanA-G	(Gly)vanA-G	argannot	2021-Mar-27	AY271782:157-606	abricate	abricate 1.0.1	81.2			52	434					+		85.11
GMGC10.282_552_324.AACA7	GMGC10.95nr_block_0199	(AGly)aac6-Ic	(AGly)aac6-Ic	argannot	2021-Mar-27	M94066:1554-1994	abricate	abricate 1.0.1	93.65			1	441					+		100.0
GMGC10.283_918_379.AACA7	GMGC10.95nr_block_0199	(AGly)aac6-Ic	(AGly)aac6-Ic	argannot	2021-Mar-27	M94066:1554-1994	abricate	abricate 1.0.1	95.24			1	441					+		100.0
GMGC10.284_881_161.AACA7	GMGC10.95nr_block_0199	(AGly)aac6-Ic	(AGly)aac6-Ic	argannot	2021-Mar-27	M94066:1554-1994	abricate	abricate 1.0.1	92.52			1	441					+		100.0
GMGC10.179_343_732.FOSB	GMGC10.95nr_block_0200	(Fcyn)FosA5	(Fcyn)FosA5	argannot	2021-Mar-27	KP143090:1200-1619	abricate	abricate 1.0.1	85.19			1	412					+		98.1
GMGC10.208_693_272.FOSB	GMGC10.95nr_block_0200	(Fcyn)FosA5	(Fcyn)FosA5	argannot	2021-Mar-27	KP143090:1200-1619	abricate	abricate 1.0.1	81.07			1	412					+		98.1
GMGC10.263_615_738.CAT	GMGC10.95nr_block_0200	(Phe)catS	(Phe)catS	argannot	2021-Mar-27	X74948:1-492	abricate	abricate 1.0.1	82.21			1	444					+		90.24
GMGC10.265_987_834.CAT	GMGC10.95nr_block_0200	(Phe)catS	(Phe)catS	argannot	2021-Mar-27	X74948:1-492	abricate	abricate 1.0.1	86.76			1	423					+		85.98
GMGC10.283_396_022.FOSB	GMGC10.95nr_block_0200	(Fcyn)FosA5	(Fcyn)FosA5	argannot	2021-Mar-27	KP143090:1200-1619	abricate	abricate 1.0.1	82.04			1	412					+		98.1
GMGC10.300_767_010.FOSB	GMGC10.95nr_block_0200	(Fcyn)FosA5	(Fcyn)FosA5	argannot	2021-Mar-27	KP143090:1200-1619	abricate	abricate 1.0.1	81.8			1	412					+		98.1
GMGC10.247_652_350.FOSB	GMGC10.95nr_block_0201	(Fcyn)FosA6	(Fcyn)FosA6	argannot	2021-Mar-27	KU254579:59422-59841	abricate	abricate 1.0.1	92.62			22	440					+		99.76
GMGC10.145_577_855.UNKNOWN	GMGC10.95nr_block_0202	(Tmt)dfrA1	(Tmt)dfrA1	argannot	2021-Mar-27	JQ794607:474	abricate	abricate 1.0.1	99.56			1	450					+		94.94
GMGC10.277_590_715.FOSB	GMGC10.95nr_block_0203	(Fcyn)FosB6	(Fcyn)FosB6	argannot	2021-Mar-27	KR870314:1-420	abricate	abricate 1.0.1	100.0			34	453					+		100.0
GMGC10.292_589_984.UNKNOWN	GMGC10.95nr_block_0204	(Tmt)dfrA14	(Tmt)dfrA14	argannot	2021-Mar-27	GU726917:72-545	abricate	abricate 1.0.1	99.78			10	456					+		94.3
GMGC10.057_145_319.FOSB	GMGC10.95nr_block_0205	(Fcyn)FosA5	(Fcyn)FosA5	argannot	2021-Mar-27	KP143090:1200-1619	abricate	abricate 1.0.1	88.97			67	456					+		92.86
GMGC10.145_594_649.FOSB	GMGC10.95nr_block_0205	(Fcyn)FosA5	(Fcyn)FosA5	argannot	2021-Mar-27	KP143090:1200-1619	abricate	abricate 1.0.1	91.91			37	456					+		100.0
GMGC10.203_072_193.UNKNOWN	GMGC10.95nr_block_0205	(Tmt)dfrA5	(Tmt)dfrA5	argannot	2021-Mar-27	X12868:1306-1779	abricate	abricate 1.0.1	99.78			1	459					+		96.84
GMGC10.265_922_166.CAT	GMGC10.95nr_block_0205	(Phe)catS	(Phe)catS	argannot	2021-Mar-27	X74948:1-492	abricate	abricate 1.0.1	86.11			28	459					+		87.8
GMGC10.280_372_996.AACA7	GMGC10.95nr_block_0207	(AGly)aac6-Iz	(AGly)aac6-Iz	argannot	2021-Mar-27	AF140221:390-851	abricate	abricate 1.0.1	89.83			1	462					+		100.0
GMGC10.282_536_803.AACA7	GMGC10.95nr_block_0207	(AGly)aac(6')-Iz	(AGly)aac(6')-Iz	argannot	2021-Mar-27	NG_052343:1-462	abricate	abricate 1.0.1	96.97			1	462					+		100.0
GMGC10.047_780_707.UNKNOWN	GMGC10.95nr_block_0208	(MLS)lnu(C)	(MLS)lnu(C)	argannot	2021-Mar-27	AY928180:1150-1644	abricate	abricate 1.0.1	98.99			70	465					+		80.0
GMGC10.266_459_368.CAT	GMGC10.95nr_block_0208	(Phe)catS	(Phe)catS	argannot	2021-Mar-27	X74948:1-492	abricate	abricate 1.0.1	91.91			1	408					+		82.93
GMGC10.052_649_957.DPNA	GMGC10.95nr_block_0210	(Gly)vanA-G	(Gly)vanA-G	argannot	2021-Mar-27	AY271782:157-606	abricate	abricate 1.0.1	88.3			1	390					+		86.0
GMGC10.267_559_932.CAT	GMGC10.95nr_block_0210	(Phe)catS	(Phe)catS	argannot	2021-Mar-27	X74948:1-492	abricate	abricate 1.0.1	93.43			61	471					+		83.54
GMGC10.287_418_805.UNKNOWN	GMGC10.95nr_block_0210	(AGly)aadC	(AGly)aadC	argannot	2021-Mar-27	V01282:225-701	abricate	abricate 1.0.1	86.89			1	473					+		99.16
GMGC10.294_827_270.UNKNOWN	GMGC10.95nr_block_0210	(AGly)aadC	(AGly)aadC	argannot	2021-Mar-27	V01282:225-701	abricate	abricate 1.0.1	81.86			19	470					+		94.76
GMGC10.055_724_171.UNKNOWN	GMGC10.95nr_block_0211	(AGly)aadC	(AGly)aadC	argannot	2021-Mar-27	V01282:225-701	abricate	abricate 1.0.1	83.89			1	477					+		99.79
GMGC10.247_931_983.UNKNOWN	GMGC10.95nr_block_0211	(AGly)aadC	(AGly)aadC	argannot	2021-Mar-27	V01282:225-701	abricate	abricate 1.0.1	87.0			1	477					+		100.0
GMGC10.275_538_374.UNKNOWN	GMGC10.95nr_block_0211	(AGly)aadC	(AGly)aadC	argannot	2021-Mar-27	V01282:225-701	abricate	abricate 1.0.1	95.39			1	477					+		100.0
GMGC10.278_410_708.UNKNOWN	GMGC10.95nr_block_0211	(AGly)aadC	(AGly)aadC	argannot	2021-Mar-27	V01282:225-701	abricate	abricate 1.0.1	87.42			1	477					+		100.0
GMGC10.266_934_129.CAT	GMGC10.95nr_block_0212	(Phe)catS	(Phe)catS	argannot	2021-Mar-27	X74948:1-492	abricate	abricate 1.0.1	89.05			70	480					+		83.54
GMGC10.278_122_922.UNKNOWN	GMGC10.95nr_block_0212	(AGly)aadC	(AGly)aadC	argannot	2021-Mar-27	V01282:225-701	abricate	abricate 1.0.1	82.77			2	477					+		99.79
GMGC10.295_823_846.UNKNOWN	GMGC10.95nr_block_0212	(AGly)aadC	(AGly)aadC	argannot	2021-Mar-27	V01282:225-701	abricate	abricate 1.0.1	86.13			2	477					+		99.79
GMGC10.185_056_772.NIMA	GMGC10.95nr_block_0213	(Ntmdz)nimD_Nitroimidazole_Gene	(Ntmdz)nimD_Nitroimidazole_Gene	argannot	2021-Mar-27	NG_048014:101-595	abricate	abricate 1.0.1	80.67			1	481					+		97.17
GMGC10.275_581_085.UNKNOWN	GMGC10.95nr_block_0214	(MLS)lin(A)	(MLS)lin(A)	argannot	2021-Mar-27	M14039:413-898	abricate	abricate 1.0.1	93.21			1	486					+		100.0
GMGC10.275_640_005.UNKNOWN	GMGC10.95nr_block_0214	(MLS)lin(A)	(MLS)lin(A)	argannot	2021-Mar-27	M14039:413-898	abricate	abricate 1.0.1	97.33			1	486					+		100.0
GMGC10.275_646_814.FOLA	GMGC10.95nr_block_0214	(Tmt)dfrC	(Tmt)dfrC	argannot	2021-Mar-27	Z48233:337-822	abricate	abricate 1.0.1	96.71			1	486					+		100.0
GMGC10.278_953_301.UNKNOWN	GMGC10.95nr_block_0214	(MLS)lin(A)	(MLS)lin(A)	argannot	2021-Mar-27	M14039:413-898	abricate	abricate 1.0.1	92.59			1	486					+		100.0
GMGC10.048_001_421.NIMA	GMGC10.95nr_block_0215	(Ntmdz)nimE_Nitroimidazole_Gene	(Ntmdz)nimE_Nitroimidazole_Gene	argannot	2021-Mar-27	NG_048015:101-613	abricate	abricate 1.0.1	81.76			1	487					+		94.74
GMGC10.055_340_411.FOSB	GMGC10.95nr_block_0215	(Fcyn)FosA2	(Fcyn)FosA2	argannot	2021-Mar-27	EU487198:217-642	abricate	abricate 1.0.1	91.55			61	486					+		100.0
GMGC10.207_230_550.UNKNOWN	GMGC10.95nr_block_0215	(Ntmdz)nimE_Nitroimidazole_Gene	(Ntmdz)nimE_Nitroimidazole_Gene	argannot	2021-Mar-27	NG_048015:101-613	abricate	abricate 1.0.1	80.62			1	480					+		93.57
GMGC10.247_815_501.UNKNOWN	GMGC10.95nr_block_0215	(Gly)vanZ-A	(Gly)vanZ-A	argannot	2021-Mar-27	M97297:10116-10601	abricate	abricate 1.0.1	100.0			1	486					+		100.0
GMGC10.147_072_992.UNKNOWN	GMGC10.95nr_block_0216	(MLS)lnu(C)	(MLS)lnu(C)	argannot	2021-Mar-27	AY928180:1150-1644	abricate	abricate 1.0.1	97.36			73	489					+		84.24
GMGC10.189_686_932.NIMA	GMGC10.95nr_block_0216	(Ntmdz)nimj_Nitroimidazole_Gene	(Ntmdz)nimj_Nitroimidazole_Gene	argannot	2021-Mar-27	KJ816753.1:19295-19792	abricate	abricate 1.0.1	82.02			87	492					+		81.53
GMGC10.266_631_015.CAT	GMGC10.95nr_block_0216	(Phe)catS	(Phe)catS	argannot	2021-Mar-27	X74948:1-492	abricate	abricate 1.0.1	88.66			61	492					+		87.8
GMGC10.306_952_155.UNKNOWN	GMGC10.95nr_block_0216	(Ntmdz)nimD_Nitroimidazole_Gene	(Ntmdz)nimD_Nitroimidazole_Gene	argannot	2021-Mar-27	NG_048014:101-595	abricate	abricate 1.0.1	83.33			4	471					+		94.55
GMGC10.047_279_331.NIMA	GMGC10.95nr_block_0217	(Ntmdz)nimD_Nitroimidazole_Gene	(Ntmdz)nimD_Nitroimidazole_Gene	argannot	2021-Mar-27	NG_048014:101-595	abricate	abricate 1.0.1	98.59			1	495					+		100.0
GMGC10.050_476_905.NIMB	GMGC10.95nr_block_0217	(Ntmdz)nimD_Nitroimidazole_Gene	(Ntmdz)nimD_Nitroimidazole_Gene	argannot	2021-Mar-27	NG_048014:101-595	abricate	abricate 1.0.1	82.11			1	464					+		93.74
GMGC10.052_396_455.NIMA	GMGC10.95nr_block_0217	(Ntmdz)nimD_Nitroimidazole_Gene	(Ntmdz)nimD_Nitroimidazole_Gene	argannot	2021-Mar-27	NG_048014:101-595	abricate	abricate 1.0.1	81.67			1	491					+		99.19
GMGC10.052_840_626.UNKNOWN	GMGC10.95nr_block_0217	(Ntmdz)NimB_Nitroimidazole_Gene	(Ntmdz)NimB_Nitroimidazole_Gene	argannot	2021-Mar-27	X71443:794-1288	abricate	abricate 1.0.1	99.6			1	495					+		100.0
GMGC10.054_458_818.UNKNOWN	GMGC10.95nr_block_0217	(MLS)lnu(C)	(MLS)lnu(C)	argannot	2021-Mar-27	AY928180:1150-1644	abricate	abricate 1.0.1	82.63			1	495					+		100.0
GMGC10.056_721_094.UNKNOWN	GMGC10.95nr_block_0217	(MLS)lnu(D)	(MLS)lnu(D)	argannot	2021-Mar-27	EF452177:19-513	abricate	abricate 1.0.1	84.01			1	494					+		99.8
GMGC10.181_736_342.NIMA	GMGC10.95nr_block_0217	(Ntmdz)NimB_Nitroimidazole_Gene	(Ntmdz)NimB_Nitroimidazole_Gene	argannot	2021-Mar-27	X71443:794-1288	abricate	abricate 1.0.1	91.11			1	495					+		100.0
GMGC10.186_960_441.UNKNOWN	GMGC10.95nr_block_0217	(MLS)lnu(C)	(MLS)lnu(C)	argannot	2021-Mar-27	AY928180:1150-1644	abricate	abricate 1.0.1	92.73			1	495					+		100.0
GMGC10.200_817_518.UNKNOWN	GMGC10.95nr_block_0217	(MLS)lnu(D)	(MLS)lnu(D)	argannot	2021-Mar-27	EF452177:19-513	abricate	abricate 1.0.1	84.24			1	495					+		100.0
GMGC10.201_466_479.UNKNOWN	GMGC10.95nr_block_0217	(MLS)lnu(D)	(MLS)lnu(D)	argannot	2021-Mar-27	EF452177:19-513	abricate	abricate 1.0.1	83.84			1	495					+		100.0
GMGC10.203_799_124.NIMA	GMGC10.95nr_block_0217	(Ntmdz)NimB_Nitroimidazole_Gene	(Ntmdz)NimB_Nitroimidazole_Gene	argannot	2021-Mar-27	X71443:794-1288	abricate	abricate 1.0.1	88.89			1	495					+		100.0
GMGC10.206_063_790.NIMA	GMGC10.95nr_block_0217	(Ntmdz)nimD_Nitroimidazole_Gene	(Ntmdz)nimD_Nitroimidazole_Gene	argannot	2021-Mar-27	NG_048014:101-595	abricate	abricate 1.0.1	83.57			1	493					+		99.6
GMGC10.206_509_509.UNKNOWN	GMGC10.95nr_block_0217	(MLS)lnu(D)	(MLS)lnu(D)	argannot	2021-Mar-27	EF452177:19-513	abricate	abricate 1.0.1	83.64			1	495					+		100.0
